orgId,nameOfficial,divisionRoman,conferenceId,conferenceName,webSiteUrl,athleticWebUrl
728,Upper Iowa University,II,855,Great Lakes Valley Conference,www.uiu.edu/,uiupeacocks.com/
30140,Ursuline College,II,30182,Great Midwest Athletic Conference,www.ursuline.edu,www.ursulinearrows.com
734,Valdosta State University,II,858,Gulf South Conference,www.valdosta.edu,www.vstateblazers.com
30263,Vanguard University ,II,19591,Pacific West Conference,www.vanguard.edu,www.vanguardlions.com
30181,The University of Virginia's College at Wise,II,12850,South Atlantic Conference,www.uvawise.edu,www.uvawisecavs.com
743,Virginia State University,II,832,Central Intercollegiate Athletic Association,www.vsu.edu/,www.govsutrojans.com
744,Virginia Union University,II,832,Central Intercollegiate Athletic Association,www.vuu.edu/,vuusports.com/
30141,Walsh University,II,30182,Great Midwest Athletic Conference,https://www.walsh.edu/,athletics.walsh.edu/landing/index
2814,Washburn University,II,883,Mid-America Intercollegiate Athletics Association,www.washburn.edu,www.wusports.com
757,Wayne State University (Michigan),II,854,Great Lakes Intercollegiate Athletic Conference,www.wayne.edu,www.wsuathletics.com
1433,Wayne State College (Nebraska),II,12853,Northern Sun Intercollegiate Conference,www.wsc.edu/,www.wscwildcats.com/
358,University of West Alabama,II,858,Gulf South Conference,www.uwa.edu/,www.uwaathletics.com
765,West Chester University of Pennsylvania,II,906,Pennsylvania State Athletic Conference,www.wcupa.edu/,www.wcupagoldenrams.com
11740,University of West Florida,II,858,Gulf South Conference,www.uwf.edu,www.goargos.com
766,University of West Georgia,II,920,Atlantic Sun Conference,www.westga.edu,www.uwgathletics.com
1438,West Liberty University,II,30183,Mountain East Conference,www.westliberty.edu,www.hilltoppersports.com
767,West Texas A&M University,II,868,Lone Star Conference,www.wtamu.edu,www.gobuffsgo.com
1439,West Virginia State University,II,30183,Mountain East Conference,www.wvstateu.edu,www.wvsuyellowjackets.com
9630,West Virginia Wesleyan College,II,30183,Mountain East Conference,wvwc.edu,wesleyanbobcats.com
2759,Western Colorado University,II,13128,Rocky Mountain Athletic Conference,www.western.edu,www.gomountaineers.com
1445,Western New Mexico University,II,868,Lone Star Conference,www.wnmu.edu,www.wnmumustangs.com
1446,Western Oregon University,II,30012,Great Northwest Athletic Conference,www.wou.edu,www.wouwolves.com
1448,Western Washington University,II,30012,Great Northwest Athletic Conference,www.wwu.edu/,www.wwuvikings.com
30209,Westminster University (Utah),II,13128,Rocky Mountain Athletic Conference,www.westminsteru.edu,www.westminstergriffins.com
30260,Westmont College,II,19591,Pacific West Conference,westmont.edu,athletics.westmont.edu
12799,Wheeling University,II,30183,Mountain East Conference,https://wheeling.edu/,wucardinals.com/
30120,William Jewell College,II,855,Great Lakes Valley Conference,www.jewell.edu,www.jewellcardinals.com
1460,Wilmington University (Delaware),II,28752,Central Atlantic Collegiate Conference,www.wilmu.edu/index.aspx,athletics.wilmu.edu/landing/index
1462,Wingate University,II,12850,South Atlantic Conference,wingate.edu,wingatebulldogs.com
790,Winona State University,II,12853,Northern Sun Intercollegiate Conference,www.winona.edu/,www.winonastatewarriors.com
791,Winston-Salem State University,II,832,Central Intercollegiate Athletic Association,www.wssu.edu,wssurams.com
799,University of Wisconsin-Parkside,II,854,Great Lakes Intercollegiate Athletic Conference,www.uwp.edu,www.parksiderangers.com
30154,Young Harris College,II,4423,Conference Carolinas,www.yhc.edu,www.yhcathletics.com
